time_period,time_identifier,geographic_level,country_code,country_name,version,establishment_type_group,breakdown,sex,ethnicity_major,ethnicity_minor,free_school_meals,sen_provision,sen_status,sen_primary_need,disadvantage,first_language,admission_type,religious_denomination,t_schools,t_pupils,t_att8,avg_att8,t_entbasics,pt_entbasics,t_l2basics_95,pt_l2basics_95,t_l2basics_94,pt_l2basics_94,t_ebacc_e_ptq_ee,pt_ebacc_e_ptq_ee,t_ebacc_95,pt_ebacc_95,t_ebacc_94,pt_ebacc_94,t_ebaccaps,avg_ebaccaps,t_inp8calc,t_p8score,avg_p8score,p8score_ci_low,p8score_ci_upp
202324,Academic year,National,E92000001,England,Revised,All state-funded,Ethnicity major,Girls,Black,Total,Total,Total,Total,Total,Total,Total,Total,Total,2439,20936,1044304.14,49.9,20534,98.1,10636,50.8,14718,70.3,10780,51.5,4558,21.8,6580,31.4,93335.86,4.46,17311,7502.506,0.43,0.41,0.45
202324,Academic year,National,E92000001,England,Revised,All state-funded,Free school meals,Girls,Mixed,Any other mixed background,FSM,Total,Total,Total,Total,Total,Total,Total,1255,2127,88297.75,41.5,2023,95.1,714,33.6,1146,53.9,872,41,296,13.9,446,21,7717.96,3.63,1934,-271.883,-0.14,-0.2,-0.08
202324,Academic year,National,E92000001,England,Revised,All state-funded,Free school meals,Girls,Mixed,Any other mixed background,FSM all other,Total,Total,Total,Total,Total,Total,Total,2024,5120,281605.76,55,5028,98.2,3057,59.7,3950,77.1,2926,57.1,1635,31.9,2131,41.6,25615.7,5,4487,1942.521,0.43,0.39,0.47
202324,Academic year,National,E92000001,England,Revised,All state-funded,Ethnicity minor,Girls,Mixed,Any other mixed background,Total,Total,Total,Total,Total,Total,Total,Total,2372,7247,369903.51,51,7051,97.3,3771,52,5096,70.3,3798,52.4,1931,26.6,2577,35.6,33333.66,4.6,6421,1670.638,0.26,0.23,0.29
202324,Academic year,National,E92000001,England,Revised,All state-funded,Free school meals,Girls,Mixed,Total,FSM,Total,Total,Total,Total,Total,Total,Total,2266,6194,240801.25,38.9,5833,94.2,1845,29.8,3068,49.5,2171,35.1,674,10.9,1066,17.2,20685.07,3.34,5829,-2112.381,-0.36,-0.4,-0.33
202324,Academic year,National,E92000001,England,Revised,All state-funded,Free school meals,Girls,Mixed,Total,FSM all other,Total,Total,Total,Total,Total,Total,Total,2854,13272,717188.65,54,13033,98.2,7679,57.9,10168,76.6,7125,53.7,3894,29.3,5138,38.7,64566.06,4.86,12143,4052.982,0.33,0.31,0.36
202324,Academic year,National,E92000001,England,Revised,All state-funded,SEN provision,Girls,Mixed,Total,Total,No SEN,Total,Total,Total,Total,Total,Total,2879,16791,875657.4,52.2,16586,98.8,8947,53.3,12314,73.3,8735,52,4389,26.1,5945,35.4,78411.87,4.67,15462,3486.205,0.23,0.2,0.25
202324,Academic year,National,E92000001,England,Revised,All state-funded,SEN provision,Girls,Mixed,Total,Total,SEN State EHC,Total,Total,Total,Total,Total,Total,452,548,8051.5,14.7,271,49.5,38,6.9,72,13.1,34,6.2,14,2.6,20,3.6,629.23,1.15,482,-558.139,-1.16,-1.28,-1.03
202324,Academic year,National,E92000001,England,Revised,All state-funded,SEN provision,Girls,Mixed,Total,Total,SEN Supp,Total,Total,Total,Total,Total,Total,1255,2127,74281,34.9,2009,94.5,539,25.3,850,40,527,24.8,165,7.8,239,11.2,6210.03,2.92,2028,-987.465,-0.49,-0.55,-0.43
202324,Academic year,National,E92000001,England,Revised,All state-funded,SEN status,Girls,Mixed,Total,Total,Total,Any SEN,Total,Total,Total,Total,Total,1549,2675,82332.5,30.8,2280,85.2,577,21.6,922,34.5,561,21,179,6.7,259,9.7,6839.26,2.56,2510,-1545.604,-0.62,-0.67,-0.56
202324,Academic year,National,E92000001,England,Revised,All state-funded,SEN status,Girls,Mixed,Total,Total,Total,No identified SEN,Total,Total,Total,Total,Total,2879,16791,875657.4,52.2,16586,98.8,8947,53.3,12314,73.3,8735,52,4389,26.1,5945,35.4,78411.87,4.67,15462,3486.205,0.23,0.2,0.25
202324,Academic year,National,E92000001,England,Revised,All state-funded,Ethnicity major,Girls,Mixed,Total,Total,Total,Total,Total,Total,Total,Total,Total,3106,19466,957989.9,49.2,18866,96.9,9524,48.9,13236,68,9296,47.8,4568,23.5,6204,31.9,85251.13,4.38,17972,1940.601,0.11,0.09,0.13
202324,Academic year,National,E92000001,England,Revised,All state-funded,Free school meals,Girls,Mixed,White and Asian,FSM,Total,Total,Total,Total,Total,Total,Total,792,1063,43517,40.9,1018,95.8,341,32.1,574,54,393,37,134,12.6,211,19.8,3749.97,3.53,1002,-233.86,-0.23,-0.32,-0.15
202324,Academic year,National,E92000001,England,Revised,All state-funded,Free school meals,Girls,Mixed,White and Asian,FSM all other,Total,Total,Total,Total,Total,Total,Total,1716,3455,202185.76,58.5,3408,98.6,2332,67.5,2880,83.4,1940,56.2,1248,36.1,1547,44.8,18342.54,5.31,3192,1628.987,0.51,0.46,0.56
202324,Academic year,National,E92000001,England,Revised,All state-funded,Ethnicity minor,Girls,Mixed,White and Asian,Total,Total,Total,Total,Total,Total,Total,Total,2028,4518,245702.76,54.4,4426,98,2673,59.2,3454,76.4,2333,51.6,1382,30.6,1758,38.9,22092.51,4.89,4194,1395.127,0.33,0.29,0.38
202324,Academic year,National,E92000001,England,Revised,All state-funded,Free school meals,Girls,Mixed,White and Black African,FSM,Total,Total,Total,Total,Total,Total,Total,768,1023,42792.5,41.8,962,94,356,34.8,572,55.9,386,37.7,130,12.7,208,20.3,3700.57,3.62,963,-161.136,-0.17,-0.26,-0.08
202324,Academic year,National,E92000001,England,Revised,All state-funded,Free school meals,Girls,Mixed,White and Black African,FSM all other,Total,Total,Total,Total,Total,Total,Total,1219,1893,101173.63,53.4,1856,98,1065,56.3,1438,76,1040,54.9,510,26.9,722,38.1,9076.81,4.79,1744,620.534,0.36,0.29,0.42
202324,Academic year,National,E92000001,England,Revised,All state-funded,Ethnicity minor,Girls,Mixed,White and Black African,Total,Total,Total,Total,Total,Total,Total,Total,1618,2916,143966.13,49.4,2818,96.6,1421,48.7,2010,68.9,1426,48.9,640,21.9,930,31.9,12777.38,4.38,2707,459.398,0.17,0.12,0.22
202324,Academic year,National,E92000001,England,Revised,All state-funded,Free school meals,Girls,Mixed,White and Black Caribbean,FSM,Total,Total,Total,Total,Total,Total,Total,1119,1981,66194,33.4,1830,92.4,434,21.9,776,39.2,520,26.2,114,5.8,201,10.1,5516.57,2.78,1930,-1445.502,-0.75,-0.81,-0.69
202324,Academic year,National,E92000001,England,Revised,All state-funded,Free school meals,Girls,Mixed,White and Black Caribbean,FSM all other,Total,Total,Total,Total,Total,Total,Total,1492,2804,132223.5,47.2,2741,97.8,1225,43.7,1900,67.8,1219,43.5,501,17.9,738,26.3,11531.01,4.11,2720,-139.06,-0.05,-0.1,0
202324,Academic year,National,E92000001,England,Revised,All state-funded,Ethnicity minor,Girls,Mixed,White and Black Caribbean,Total,Total,Total,Total,Total,Total,Total,Total,1899,4785,198417.5,41.5,4571,95.5,1659,34.7,2676,55.9,1739,36.3,615,12.9,939,19.6,17047.58,3.56,4650,-1584.562,-0.34,-0.38,-0.3
202324,Academic year,National,E92000001,England,Revised,All state-funded,Free school meals,Girls,Other,Any other ethnic group,FSM,Total,Total,Total,Total,Total,Total,Total,1071,2710,119535.13,44.1,2588,95.5,1049,38.7,1567,57.8,1438,53.1,481,17.7,753,27.8,10915.75,4.03,2041,1123.843,0.55,0.49,0.61
202324,Academic year,National,E92000001,England,Revised,All state-funded,Free school meals,Girls,Other,Any other ethnic group,FSM all other,Total,Total,Total,Total,Total,Total,Total,1475,4040,218664.51,54.1,3952,97.8,2352,58.2,3047,75.4,2472,61.2,1321,32.7,1722,42.6,20225.23,5.01,3241,2481.216,0.77,0.72,0.81
202324,Academic year,National,E92000001,England,Revised,All state-funded,Ethnicity minor,Girls,Other,Any other ethnic group,Total,Total,Total,Total,Total,Total,Total,Total,1820,6750,338199.64,50.1,6540,96.9,3401,50.4,4614,68.4,3910,57.9,1802,26.7,2475,36.7,31140.98,4.61,5282,3605.059,0.68,0.64,0.72
202324,Academic year,National,E92000001,England,Revised,All state-funded,Free school meals,Girls,Other,Total,FSM,Total,Total,Total,Total,Total,Total,Total,1071,2710,119535.13,44.1,2588,95.5,1049,38.7,1567,57.8,1438,53.1,481,17.7,753,27.8,10915.75,4.03,2041,1123.843,0.55,0.49,0.61
202324,Academic year,National,E92000001,England,Revised,All state-funded,Free school meals,Girls,Other,Total,FSM all other,Total,Total,Total,Total,Total,Total,Total,1475,4040,218664.51,54.1,3952,97.8,2352,58.2,3047,75.4,2472,61.2,1321,32.7,1722,42.6,20225.23,5.01,3241,2481.216,0.77,0.72,0.81
202324,Academic year,National,E92000001,England,Revised,All state-funded,SEN provision,Girls,Other,Total,Total,No SEN,Total,Total,Total,Total,Total,Total,1732,6139,318781.14,51.9,6018,98,3285,53.5,4404,71.7,3715,60.5,1761,28.7,2411,39.3,29452.98,4.8,4760,3598.285,0.76,0.72,0.8
202324,Academic year,National,E92000001,England,Revised,All state-funded,SEN provision,Girls,Other,Total,Total,SEN State EHC,Total,Total,Total,Total,Total,Total,117,134,1743,13,61,45.5,8,6,12,9,7,5.2,0,0,0,0,138.68,1.03,102,-82.448,-0.81,-1.08,-0.53
202324,Academic year,National,E92000001,England,Revised,All state-funded,SEN provision,Girls,Other,Total,Total,SEN Supp,Total,Total,Total,Total,Total,Total,315,477,17675.5,37.1,461,96.6,108,22.6,198,41.5,188,39.4,41,8.6,64,13.4,1549.32,3.25,420,89.222,0.21,0.08,0.35
202324,Academic year,National,E92000001,England,Revised,All state-funded,SEN status,Girls,Other,Total,Total,Total,Any SEN,Total,Total,Total,Total,Total,405,611,19418.5,31.8,522,85.4,116,19,210,34.4,195,31.9,41,6.7,64,10.5,1688,2.76,522,6.774,0.01,-0.11,0.13
202324,Academic year,National,E92000001,England,Revised,All state-funded,SEN status,Girls,Other,Total,Total,Total,No identified SEN,Total,Total,Total,Total,Total,1732,6139,318781.14,51.9,6018,98,3285,53.5,4404,71.7,3715,60.5,1761,28.7,2411,39.3,29452.98,4.8,4760,3598.285,0.76,0.72,0.8
202324,Academic year,National,E92000001,England,Revised,All state-funded,Ethnicity major,Girls,Other,Total,Total,Total,Total,Total,Total,Total,Total,Total,1820,6750,338199.64,50.1,6540,96.9,3401,50.4,4614,68.4,3910,57.9,1802,26.7,2475,36.7,31140.98,4.61,5282,3605.059,0.68,0.64,0.72
202324,Academic year,National,E92000001,England,Revised,All state-funded,Free school meals,Girls,Total,Total,FSM,No SEN,Total,Total,Total,Total,Total,Total,3102,58747,2410452.27,41,57135,97.3,19092,32.5,31348,53.4,22128,37.7,6989,11.9,11094,18.9,208613.31,3.55,54795,-16678.073,-0.3,-0.32,-0.29
202324,Academic year,National,E92000001,England,Revised,All state-funded,Free school meals,Girls,Total,Total,FSM,SEN State EHC,Total,Total,Total,Total,Total,Total,1912,3839,37657.75,9.8,1671,43.5,117,3,258,6.7,107,2.8,20,0.5,33,0.9,2855.87,0.74,3414,-4727.912,-1.38,-1.43,-1.34
202324,Academic year,National,E92000001,England,Revised,All state-funded,Free school meals,Girls,Total,Total,FSM,SEN Supp,Total,Total,Total,Total,Total,Total,2759,11486,293542.75,25.6,10587,92.2,1215,10.6,2517,21.9,1792,15.6,281,2.4,523,4.6,23764.66,2.07,11111,-9417.543,-0.85,-0.87,-0.82
202324,Academic year,National,E92000001,England,Revised,All state-funded,Free school meals,Girls,Total,Total,FSM,Total,Any SEN,Total,Total,Total,Total,Total,3458,15325,331200.5,21.6,12258,80,1332,8.7,2775,18.1,1899,12.4,301,2,556,3.6,26620.53,1.74,14525,-14145.455,-0.97,-1,-0.95
202324,Academic year,National,E92000001,England,Revised,All state-funded,Free school meals,Girls,Total,Total,FSM,Total,No identified SEN,Total,Total,Total,Total,Total,3102,58747,2410452.27,41,57135,97.3,19092,32.5,31348,53.4,22128,37.7,6989,11.9,11094,18.9,208613.31,3.55,54795,-16678.073,-0.3,-0.32,-0.29
202324,Academic year,National,E92000001,England,Revised,All state-funded,Free school meals,Girls,Total,Total,FSM,Total,Total,Total,Total,Total,Total,Total,3726,74072,2741652.77,37,69393,93.7,20424,27.6,34123,46.1,24027,32.4,7290,9.8,11650,15.7,235233.84,3.18,69320,-30823.528,-0.44,-0.46,-0.43
202324,Academic year,National,E92000001,England,Revised,All state-funded,Free school meals,Girls,Total,Total,FSM all other,No SEN,Total,Total,Total,Total,Total,Total,3119,205114,11114521.72,54.2,203751,99.3,120800,58.9,161871,78.9,106720,52,56132,27.4,75673,36.9,993110.51,4.84,191228,67454.627,0.35,0.35,0.36
202324,Academic year,National,E92000001,England,Revised,All state-funded,Free school meals,Girls,Total,Total,FSM all other,SEN State EHC,Total,Total,Total,Total,Total,Total,2433,5256,87725,16.7,2888,54.9,500,9.5,883,16.8,283,5.4,93,1.8,136,2.6,6838.04,1.3,4789,-5222.35,-1.09,-1.13,-1.05
202324,Academic year,National,E92000001,England,Revised,All state-funded,Free school meals,Girls,Total,Total,FSM all other,SEN Supp,Total,Total,Total,Total,Total,Total,3025,22131,866717.63,39.2,21401,96.7,6593,29.8,10803,48.8,5689,25.7,1911,8.6,2899,13.1,72575.08,3.28,21386,-3238.149,-0.15,-0.17,-0.13
202324,Academic year,National,E92000001,England,Revised,All state-funded,Free school meals,Girls,Total,Total,FSM all other,Total,Any SEN,Total,Total,Total,Total,Total,3674,27387,954442.63,34.9,24289,88.7,7093,25.9,11686,42.7,5972,21.8,2004,7.3,3035,11.1,79413.12,2.9,26175,-8460.499,-0.32,-0.34,-0.31
202324,Academic year,National,E92000001,England,Revised,All state-funded,Free school meals,Girls,Total,Total,FSM all other,Total,No identified SEN,Total,Total,Total,Total,Total,3119,205114,11114521.72,54.2,203751,99.3,120800,58.9,161871,78.9,106720,52,56132,27.4,75673,36.9,993110.51,4.84,191228,67454.627,0.35,0.35,0.36
202324,Academic year,National,E92000001,England,Revised,All state-funded,Free school meals,Girls,Total,Total,FSM all other,Total,Total,Total,Total,Total,Total,Total,3738,233184,12079247.6,51.8,228544,98,127956,54.9,173698,74.5,112693,48.3,58137,24.9,78709,33.8,1073313.02,4.6,217936,57589.124,0.26,0.26,0.27
202324,Academic year,National,E92000001,England,Revised,All state-funded,SEN provision,Girls,Total,Total,Total,No SEN,Total,Total,Total,Total,Total,Total,3120,263861,13524973.99,51.3,260886,98.9,139892,53,193219,73.2,128848,48.8,63121,23.9,86767,32.9,1201723.82,4.55,246023,50776.554,0.21,0.2,0.21
202324,Academic year,National,E92000001,England,Revised,All state-funded,SEN provision,Girls,Total,Total,Total,SEN State EHC,Total,Total,Total,Total,Total,Total,2965,9095,125382.75,13.8,4559,50.1,617,6.8,1141,12.5,390,4.3,113,1.2,169,1.9,9693.91,1.07,8203,-9950.262,-1.21,-1.24,-1.18
202324,Academic year,National,E92000001,England,Revised,All state-funded,SEN provision,Girls,Total,Total,Total,SEN Supp,Total,Total,Total,Total,Total,Total,3101,33617,1160260.38,34.5,31988,95.2,7808,23.2,13320,39.6,7481,22.3,2192,6.5,3422,10.2,96339.74,2.87,32497,-12655.692,-0.39,-0.4,-0.37
202324,Academic year,National,E92000001,England,Revised,All state-funded,SEN status,Girls,Total,Total,Total,Total,Any SEN,Total,Total,Total,Total,Total,3805,42712,1285643.13,30.1,36547,85.6,8425,19.7,14461,33.9,7871,18.4,2305,5.4,3591,8.4,106033.65,2.48,40700,-22605.954,-0.56,-0.57,-0.54
202324,Academic year,National,E92000001,England,Revised,All state-funded,SEN status,Girls,Total,Total,Total,Total,No identified SEN,Total,Total,Total,Total,Total,3120,263861,13524973.99,51.3,260886,98.9,139892,53,193219,73.2,128848,48.8,63121,23.9,86767,32.9,1201723.82,4.55,246023,50776.554,0.21,0.2,0.21
202324,Academic year,National,E92000001,England,Revised,All state-funded,SEN primary need,Girls,Total,Total,Total,Total,Total,Autistic Spectrum Disorder,Total,Total,Total,Total,2362,5408,175824.75,32.5,4236,78.3,1475,27.3,2239,41.4,1046,19.3,470,8.7,648,12,14813.93,2.74,5100,-3709.759,-0.73,-0.77,-0.69
202324,Academic year,National,E92000001,England,Revised,All state-funded,SEN primary need,Girls,Total,Total,Total,Total,Total,Hearing Impairment,Total,Total,Total,Total,791,997,41654.75,41.8,932,93.5,362,36.3,551,55.3,321,32.2,151,15.1,214,21.5,3594.12,3.6,959,60.541,0.06,-0.03,0.15
202324,Academic year,National,E92000001,England,Revised,All state-funded,SEN primary need,Girls,Total,Total,Total,Total,Total,Moderate Learning Difficulty,Total,Total,Total,Total,2315,6806,152892.25,22.5,5712,83.9,437,6.4,1092,16,944,13.9,86,1.3,188,2.8,12106.95,1.78,6430,-2561.736,-0.4,-0.43,-0.36
202324,Academic year,National,E92000001,England,Revised,All state-funded,SEN primary need,Girls,Total,Total,Total,Total,Total,Multi-Sensory Impairment,Total,Total,Total,Total,93,115,4612.13,40.1,101,87.8,43,37.4,62,53.9,23,20,13,11.3,17,14.8,390.8,3.4,113,-18.757,-0.17,-0.43,0.1
202324,Academic year,National,E92000001,England,Revised,All state-funded,SEN primary need,Girls,Total,Total,Total,Total,Total,No primary need,Total,Total,Total,Total,3131,264531,13535031.24,51.2,261384,98.8,139953,52.9,193358,73.1,128848,48.7,63121,23.9,86767,32.8,1202493.37,4.55,246543,49398.521,0.2,0.19,0.21
202324,Academic year,National,E92000001,England,Revised,All state-funded,SEN primary need,Girls,Total,Total,Total,Total,Total,Other Difficulty/Disability,Total,Total,Total,Total,968,1981,65287.75,33,1801,90.9,425,21.5,756,38.2,413,20.8,126,6.4,190,9.6,5387.37,2.72,1881,-752.685,-0.4,-0.46,-0.34
202324,Academic year,National,E92000001,England,Revised,All state-funded,SEN primary need,Girls,Total,Total,Total,Total,Total,Physical Disability,Total,Total,Total,Total,989,1351,46897.5,34.7,1136,84.1,382,28.3,592,43.8,322,23.8,133,9.8,189,14,3982.08,2.95,1268,-464.376,-0.37,-0.44,-0.29
202324,Academic year,National,E92000001,England,Revised,All state-funded,SEN primary need,Girls,Total,Total,Total,Total,Total,Profound & Multiple Learning Difficulty,Total,Total,Total,Total,184,283,574.25,2,21,7.4,3,1.1,3,1.1,4,1.4,1,0.4,1,0.4,47.99,0.17,266,-396.897,-1.49,-1.66,-1.32
202324,Academic year,National,E92000001,England,Revised,All state-funded,SEN primary need,Girls,Total,Total,Total,Total,Total,SEN support but NSA,Total,Total,Total,Total,472,935,31158.75,33.3,898,96,185,19.8,327,35,212,22.7,38,4.1,68,7.3,2573.89,2.75,897,-264.777,-0.3,-0.39,-0.2
202324,Academic year,National,E92000001,England,Revised,All state-funded,SEN primary need,Girls,Total,Total,Total,Total,Total,Severe Learning Difficulty,Total,Total,Total,Total,432,869,2250.75,2.6,89,10.2,6,0.7,16,1.8,7,0.8,2,0.2,2,0.2,168.01,0.19,756,-1096.939,-1.45,-1.55,-1.35
202324,Academic year,National,E92000001,England,Revised,All state-funded,SEN primary need,Girls,Total,Total,Total,Total,Total,"Social, emotional and mental health (SEMH)",Total,Total,Total,Total,2906,10911,321822.25,29.5,9504,87.1,2232,20.5,3794,34.8,1872,17.2,593,5.4,912,8.4,26661.42,2.44,10517,-12129.077,-1.15,-1.18,-1.13
202324,Academic year,National,E92000001,England,Revised,All state-funded,SEN primary need,Girls,Total,Total,Total,Total,Total,Specific Learning Difficulty,Total,Total,Total,Total,2415,8727,316812.75,36.3,8385,96.1,2123,24.3,3716,42.6,1799,20.6,458,5.2,783,9,25858.12,2.96,8407,32.697,0,-0.03,0.03
202324,Academic year,National,E92000001,England,Revised,All state-funded,SEN primary need,Girls,Total,Total,Total,Total,Total,"Speech, Language and Communications Needs",Total,Total,Total,Total,1893,3769,103314.25,27.4,3210,85.2,558,14.8,1015,26.9,715,19,165,4.4,272,7.2,8505.99,2.26,3573,-1292.755,-0.36,-0.41,-0.32
202324,Academic year,National,E92000001,England,Revised,All state-funded,Disadvantage,Girls,Total,Total,Total,Total,Total,Total,Disadvantaged,Total,Total,Total,3749,81048,2999785.77,37,75797,93.5,22419,27.7,37379,46.1,26304,32.5,8003,9.9,12775,15.8,257408.61,3.18,75961,-33784.594,-0.44,-0.45,-0.43
202324,Academic year,National,E92000001,England,Revised,All state-funded,Disadvantage,Girls,Total,Total,Total,Total,Total,Total,Disadvantaged all other,Total,Total,Total,3715,226208,11821114.6,52.3,222140,98.2,125961,55.7,170442,75.3,110416,48.8,57424,25.4,77584,34.3,1051138.25,4.65,211295,60550.19,0.29,0.28,0.29
202324,Academic year,National,E92000001,England,Revised,All state-funded,First language,Girls,Total,Total,Total,Total,Total,Total,Total,English,Total,Total,3800,247476,11779269.66,47.6,239740,96.9,117105,47.3,165938,67.1,102967,41.6,49264,19.9,68392,27.6,1030671.87,4.16,239248,-2714.963,-0.01,-0.02,-0.01
202324,Academic year,National,E92000001,England,Revised,All state-funded,First language,Girls,Total,Total,Total,Total,Total,Total,Total,Other than English,Total,Total,3224,57543,2961337.96,51.5,56201,97.7,30561,53.1,40790,70.9,33084,57.5,15872,27.6,21559,37.5,270914.14,4.71,46204,30946.54,0.67,0.66,0.68
202324,Academic year,National,E92000001,England,Revised,All state-funded,Religious denomination,Girls,Total,Total,Total,Total,Total,Total,Total,Total,Total,Church of England,177,16857,826144,49,16539,98.1,8221,48.8,11670,69.2,6793,40.3,3220,19.1,4492,26.6,71932.48,4.27,15824,2001.563,0.13,0.1,0.15
